Year,"Country of origin","Country of origin (ISO)","Country of asylum","Country of asylum (ISO)",Authority,"Stage of procedure","Cases / Persons","Recognized decisions","Complementary protection","Rejected decisions","Otherwise closed","Total decisions"
2015,Pakistan,PAK,"Sri Lanka",LKA,U,FI,P,404,0,166,234,804
2015,Afghanistan,AFG,Malaysia,MYS,U,FI,P,51,0,5,63,119
2015,Egypt,EGY,Malaysia,MYS,U,FI,P,0,0,5,5,10
2015,Bangladesh,BGD,Malaysia,MYS,U,FI,P,0,0,10,0,10
2015,Cambodia,KHM,Malaysia,MYS,U,FI,P,5,0,0,0,5
2015,"Central African Rep.",CAF,Malaysia,MYS,U,FI,P,5,0,0,0,5
2015,China,CHN,Malaysia,MYS,U,FI,P,5,0,0,10,15
2015,Congo,COG,Malaysia,MYS,U,FI,P,0,0,0,5,5
2015,Palestinian,PSE,Malaysia,MYS,U,FI,P,28,0,0,36,64
2015,"Cote d'Ivoire",CIV,Malaysia,MYS,U,FI,P,5,0,0,0,5
2015,Indonesia,IDN,Malaysia,MYS,U,FI,P,63,0,0,0,63
2015,"Iran (Islamic Rep. of)",IRN,Malaysia,MYS,U,FI,P,33,0,54,74,161
2015,Iraq,IRQ,Malaysia,MYS,U,FI,P,41,0,0,78,119
2015,Liberia,LBR,Malaysia,MYS,U,FI,P,0,0,0,14,14
2015,Lebanon,LBN,Malaysia,MYS,U,FI,P,0,0,0,12,12
2015,"Sri Lanka",LKA,Malaysia,MYS,U,FI,P,62,0,175,766,1003
2015,Mali,MLI,Malaysia,MYS,U,FI,P,0,0,0,5,5
2015,Myanmar,MMR,Malaysia,MYS,U,FI,P,7983,0,225,2034,10242
2015,Nigeria,NGA,Malaysia,MYS,U,FI,P,0,0,0,5,5
2015,Pakistan,PAK,Malaysia,MYS,U,FI,P,51,0,121,311,483
2015,"Saudi Arabia",SAU,Malaysia,MYS,U,FI,P,0,0,0,5,5
2015,"Sierra Leone",SLE,Malaysia,MYS,U,FI,P,0,0,0,10,10
2015,Somalia,SOM,Malaysia,MYS,U,FI,P,52,0,0,115,167
2015,Sudan,SDN,Malaysia,MYS,U,FI,P,5,0,0,21,26
2015,"South Sudan",SSD,Malaysia,MYS,U,FI,P,13,0,0,0,13
2015,"Syrian Arab Rep.",SYR,Malaysia,MYS,U,FI,P,54,0,0,151,205
2015,Thailand,THA,Malaysia,MYS,U,FI,P,5,0,0,0,5
2015,Yemen,YEM,Malaysia,MYS,U,FI,P,18,0,0,11,29
2015,China,CHN,Mongolia,MNG,U,FI,P,5,0,0,0,5
2015,Angola,AGO,Morocco,MAR,U,FI,P,0,0,0,5,5
2015,Benin,BEN,Morocco,MAR,U,FI,P,0,0,0,5,5
2015,"Burkina Faso",BFA,Morocco,MAR,U,FI,P,0,0,0,5,5
2015,"Central African Rep.",CAF,Morocco,MAR,U,FI,P,65,0,0,29,94
2015,Chad,TCD,Morocco,MAR,U,FI,P,0,0,0,5,5
2015,Cameroon,CMR,Morocco,MAR,U,FI,P,37,0,71,74,182
2015,Congo,COG,Morocco,MAR,U,FI,P,5,0,19,38,62
2015,"Dem. Rep. of the Congo",COD,Morocco,MAR,U,FI,P,26,0,209,241,476
2015,Gambia,GMB,Morocco,MAR,U,FI,P,0,0,5,0,5
2015,Palestinian,PSE,Morocco,MAR,U,FI,P,11,0,0,5,16
2015,Guinea,GIN,Morocco,MAR,U,FI,P,10,0,42,24,76
2015,"Cote d'Ivoire",CIV,Morocco,MAR,U,FI,P,32,0,163,127,322
2015,Iraq,IRQ,Morocco,MAR,U,FI,P,31,0,0,5,36
2015,Kenya,KEN,Morocco,MAR,U,FI,P,0,0,5,0,5
2015,Liberia,LBR,Morocco,MAR,U,FI,P,5,0,12,11,28
2015,Libya,LBY,Morocco,MAR,U,FI,P,10,0,0,0,10
2015,Mali,MLI,Morocco,MAR,U,FI,P,5,0,62,65,132
2015,Niger,NER,Morocco,MAR,U,FI,P,5,0,0,0,5
2015,Nigeria,NGA,Morocco,MAR,U,FI,P,5,0,64,59,128
2015,Rwanda,RWA,Morocco,MAR,U,FI,P,0,0,5,0,5
2015,Senegal,SEN,Morocco,MAR,U,FI,P,35,0,11,0,46
2015,"Sierra Leone",SLE,Morocco,MAR,U,FI,P,0,0,10,0,10
2015,Somalia,SOM,Morocco,MAR,U,FI,P,0,0,0,10,10
2015,Sudan,SDN,Morocco,MAR,U,FI,P,0,0,0,5,5
2015,Togo,TGO,Morocco,MAR,U,FI,P,0,0,5,0,5
2015,Uganda,UGA,Morocco,MAR,U,FI,P,0,0,5,0,5
2015,Yemen,YEM,Morocco,MAR,U,FI,P,10,0,0,0,10
2015,Afghanistan,AFG,Nepal,NPL,U,FI,P,61,0,10,26,97
2015,China,CHN,Nepal,NPL,U,FI,P,0,0,5,0,5
2015,"Sri Lanka",LKA,Nepal,NPL,U,FI,P,13,0,0,0,13
2015,Myanmar,MMR,Nepal,NPL,U,FI,P,65,0,0,0,65
2015,Pakistan,PAK,Nepal,NPL,U,FI,P,26,0,12,0,38
2015,Somalia,SOM,Nepal,NPL,U,FI,P,5,0,0,0,5
2015,Iraq,IRQ,Oman,OMN,U,FI,P,133,0,0,11,144
2015,Afghanistan,AFG,Pakistan,PAK,U,FI,P,2322,0,2729,1168,6219
2015,Palestinian,PSE,Pakistan,PAK,U,FI,P,12,0,0,0,12
2015,"Iran (Islamic Rep. of)",IRN,Pakistan,PAK,U,FI,P,0,0,5,0,5
2015,Libya,LBY,Pakistan,PAK,U,FI,P,5,0,0,0,5
2015,Myanmar,MMR,Pakistan,PAK,U,FI,P,5,0,0,0,5
2015,Somalia,SOM,Pakistan,PAK,U,FI,P,27,0,15,0,42
2015,"Syrian Arab Rep.",SYR,Pakistan,PAK,U,FI,P,5,0,0,0,5
2015,Afghanistan,AFG,"Saudi Arabia",SAU,U,FI,P,0,0,0,5,5
2015,Ethiopia,ETH,"Saudi Arabia",SAU,U,FI,P,0,0,0,5,5
2015,Iraq,IRQ,"Saudi Arabia",SAU,U,FI,P,0,0,0,19,19
2015,Somalia,SOM,"Saudi Arabia",SAU,U,FI,P,0,0,0,19,19
2015,Sudan,SDN,"Saudi Arabia",SAU,U,FI,P,0,0,0,10,10
2015,"Syrian Arab Rep.",SYR,"Saudi Arabia",SAU,U,FI,P,0,0,0,12,12
2015,Yemen,YEM,"Saudi Arabia",SAU,U,FI,P,5,0,0,0,5
2015,Eritrea,ERI,Somalia,SOM,U,FI,P,0,0,5,0,5
2015,Ethiopia,ETH,Somalia,SOM,U,FI,P,144,0,226,0,370
2015,Yemen,YEM,Somalia,SOM,U,FI,P,29,0,0,0,29
2015,"Unknown ",,Somalia,SOM,U,FI,P,0,0,0,12,12
2015,Afghanistan,AFG,Sudan,SDN,U,FI,P,5,0,0,0,5
2015,Egypt,EGY,Sudan,SDN,U,FI,P,5,0,14,0,19
2015,Eritrea,ERI,Sudan,SDN,U,FI,P,262,0,0,0,262
2015,Ethiopia,ETH,Sudan,SDN,U,FI,P,12,0,16,5,33
2015,Somalia,SOM,Sudan,SDN,U,FI,P,5,0,0,0,5
2015,"Syrian Arab Rep.",SYR,Sudan,SDN,U,FI,P,12,0,0,0,12
2015,Afghanistan,AFG,"Syrian Arab Rep.",SYR,U,FI,P,46,0,143,0,189
2015,Algeria,DZA,"Syrian Arab Rep.",SYR,U,FI,P,0,0,13,0,13
2015,Egypt,EGY,"Syrian Arab Rep.",SYR,U,FI,P,5,0,41,5,51
2015,Argentina,ARG,"Syrian Arab Rep.",SYR,U,FI,P,0,0,5,0,5
2015,Bangladesh,BGD,"Syrian Arab Rep.",SYR,U,FI,P,0,0,5,0,5
2015,Chad,TCD,"Syrian Arab Rep.",SYR,U,FI,P,0,0,0,5,5
2015,Comoros,COM,"Syrian Arab Rep.",SYR,U,FI,P,0,0,5,0,5
2015,Eritrea,ERI,"Syrian Arab Rep.",SYR,U,FI,P,5,0,0,0,5
2015,Ethiopia,ETH,"Syrian Arab Rep.",SYR,U,FI,P,0,0,0,12,12
2015,Guinea,GIN,"Syrian Arab Rep.",SYR,U,FI,P,0,0,11,0,11
2015,India,IND,"Syrian Arab Rep.",SYR,U,FI,P,0,0,0,5,5
2015,Indonesia,IDN,"Syrian Arab Rep.",SYR,U,FI,P,0,0,5,0,5
2015,"Iran (Islamic Rep. of)",IRN,"Syrian Arab Rep.",SYR,U,FI,P,5,0,206,11,222
2015,Iraq,IRQ,"Syrian Arab Rep.",SYR,U,FI,P,987,0,10,193,1190
2015,Jordan,JOR,"Syrian Arab Rep.",SYR,U,FI,P,5,0,43,0,48
2015,Lebanon,LBN,"Syrian Arab Rep.",SYR,U,FI,P,5,0,125,27,157
2015,"Sri Lanka",LKA,"Syrian Arab Rep.",SYR,U,FI,P,0,0,5,5,10
2015,Morocco,MAR,"Syrian Arab Rep.",SYR,U,FI,P,0,0,5,0,5
2015,Pakistan,PAK,"Syrian Arab Rep.",SYR,U,FI,P,23,0,31,0,54
2015,Philippines,PHL,"Syrian Arab Rep.",SYR,U,FI,P,0,0,0,5,5
2015,"Sierra Leone",SLE,"Syrian Arab Rep.",SYR,U,FI,P,0,0,5,0,5
2015,Sudan,SDN,"Syrian Arab Rep.",SYR,U,FI,P,22,0,15,19,56
2015,Tunisia,TUN,"Syrian Arab Rep.",SYR,U,FI,P,0,0,19,5,24
2015,Uzbekistan,UZB,"Syrian Arab Rep.",SYR,U,FI,P,0,0,5,0,5
2015,Afghanistan,AFG,Thailand,THA,U,FI,P,12,0,0,0,12
2015,Egypt,EGY,Thailand,THA,U,FI,P,0,0,0,11,11
2015,Bahrain,BHR,Thailand,THA,U,FI,P,0,0,0,5,5
2015,Bangladesh,BGD,Thailand,THA,U,FI,P,0,0,0,5,5
2015,Cambodia,KHM,Thailand,THA,U,FI,P,16,0,0,13,29
2015,China,CHN,Thailand,THA,U,FI,P,63,0,0,19,82
2015,Cameroon,CMR,Thailand,THA,U,FI,P,0,0,0,12,12
2015,"Dem. Rep. of the Congo",COD,Thailand,THA,U,FI,P,0,0,0,12,12
2015,Ethiopia,ETH,Thailand,THA,U,FI,P,5,0,0,0,5
2015,Palestinian,PSE,Thailand,THA,U,FI,P,232,0,5,10,247
2015,Guinea,GIN,Thailand,THA,U,FI,P,0,0,0,5,5
2015,"Cote d'Ivoire",CIV,Thailand,THA,U,FI,P,5,0,0,0,5
2015,India,IND,Thailand,THA,U,FI,P,0,0,0,5,5
2015,"Iran (Islamic Rep. of)",IRN,Thailand,THA,U,FI,P,10,0,20,39,69
2015,Iraq,IRQ,Thailand,THA,U,FI,P,22,0,0,65,87
2015,Jordan,JOR,Thailand,THA,U,FI,P,5,0,0,0,5
2015,Liberia,LBR,Thailand,THA,U,FI,P,0,0,5,68,73
2015,"Sri Lanka",LKA,Thailand,THA,U,FI,P,22,0,10,53,85
2015,Nigeria,NGA,Thailand,THA,U,FI,P,0,0,11,0,11
2015,Pakistan,PAK,Thailand,THA,U,FI,P,306,0,163,472,941
2015,"Sierra Leone",SLE,Thailand,THA,U,FI,P,0,0,0,13,13
2015,Somalia,SOM,Thailand,THA,U,FI,P,34,0,28,50,112
2015,"Viet Nam",VNM,Thailand,THA,U,FI,P,77,0,17,78,172
2015,Sudan,SDN,Thailand,THA,U,FI,P,14,0,0,0,14
2015,"Syrian Arab Rep.",SYR,Thailand,THA,U,FI,P,36,0,0,66,102
2015,"United Rep. of Tanzania",TZA,Thailand,THA,U,FI,P,5,0,0,0,5
2015,Uzbekistan,UZB,Thailand,THA,U,FI,P,0,0,0,5,5
2015,Yemen,YEM,Thailand,THA,U,FI,P,0,0,0,5,5
2015,Afghanistan,AFG,Tajikistan,TJK,U,FI,P,22,0,40,0,62
2015,Bangladesh,BGD,"Trinidad and Tobago",TTO,U,FI,P,0,0,5,0,5
2015,Colombia,COL,"Trinidad and Tobago",TTO,U,FI,P,5,0,0,0,5
2015,Cuba,CUB,"Trinidad and Tobago",TTO,U,FI,P,22,0,5,11,38
2015,Jamaica,JAM,"Trinidad and Tobago",TTO,U,FI,P,5,0,0,0,5
2015,Nigeria,NGA,"Trinidad and Tobago",TTO,U,FI,P,5,0,11,0,16
2015,Pakistan,PAK,"Trinidad and Tobago",TTO,U,FI,P,5,0,0,0,5
2015,"Syrian Arab Rep.",SYR,"Trinidad and Tobago",TTO,U,FI,P,19,0,0,0,19
2015,"Central African Rep.",CAF,Tunisia,TUN,U,FI,P,5,0,0,0,5
2015,"Dem. Rep. of the Congo",COD,Tunisia,TUN,U,FI,P,0,0,0,5,5
2015,Eritrea,ERI,Tunisia,TUN,U,FI,P,5,0,0,5,10
2015,Ethiopia,ETH,Tunisia,TUN,U,FI,P,5,0,0,0,5
2015,Palestinian,PSE,Tunisia,TUN,U,FI,P,10,0,0,0,10
2015,"Cote d'Ivoire",CIV,Tunisia,TUN,U,FI,P,0,0,44,84,128
2015,Iraq,IRQ,Tunisia,TUN,U,FI,P,0,0,0,5,5
2015,Somalia,SOM,Tunisia,TUN,U,FI,P,5,0,5,41,51
2015,Sudan,SDN,Tunisia,TUN,U,FI,P,5,0,0,5,10
2015,Afghanistan,AFG,Türkiye,TUR,U,FI,P,318,0,0,5890,6208
2015,Algeria,DZA,Türkiye,TUR,U,FI,P,0,0,5,10,15
2015,Angola,AGO,Türkiye,TUR,U,FI,P,0,0,0,5,5
2015,Egypt,EGY,Türkiye,TUR,U,FI,P,11,0,5,5,21
2015,"Central African Rep.",CAF,Türkiye,TUR,U,FI,P,0,0,0,5,5
2015,China,CHN,Türkiye,TUR,U,FI,P,0,0,0,10,10
2015,Cameroon,CMR,Türkiye,TUR,U,FI,P,0,0,5,17,22
2015,Congo,COG,Türkiye,TUR,U,FI,P,0,0,5,64,69
2015,"Dem. Rep. of the Congo",COD,Türkiye,TUR,U,FI,P,5,0,10,22,37
2015,Eritrea,ERI,Türkiye,TUR,U,FI,P,18,0,0,39,57
2015,Ethiopia,ETH,Türkiye,TUR,U,FI,P,0,0,0,55,55
2015,Palestinian,PSE,Türkiye,TUR,U,FI,P,138,0,0,90,228
2015,Ghana,GHA,Türkiye,TUR,U,FI,P,0,0,0,10,10
2015,Guinea,GIN,Türkiye,TUR,U,FI,P,0,0,0,5,5
2015,"Cote d'Ivoire",CIV,Türkiye,TUR,U,FI,P,0,0,5,29,34
2015,"Iran (Islamic Rep. of)",IRN,Türkiye,TUR,U,FI,P,3161,0,661,1896,5718
2015,Iraq,IRQ,Türkiye,TUR,U,FI,P,10628,0,18,10188,20834
2015,Jordan,JOR,Türkiye,TUR,U,FI,P,0,0,0,12,12
2015,Kazakhstan,KAZ,Türkiye,TUR,U,FI,P,0,0,0,5,5
2015,Kenya,KEN,Türkiye,TUR,U,FI,P,0,0,0,11,11
2015,Kyrgyzstan,KGZ,Türkiye,TUR,U,FI,P,5,0,5,11,21
2015,Kuwait,KWT,Türkiye,TUR,U,FI,P,0,0,0,5,5
2015,Libya,LBY,Türkiye,TUR,U,FI,P,14,0,0,0,14
2015,Lebanon,LBN,Türkiye,TUR,U,FI,P,0,0,12,0,12
2015,"Sri Lanka",LKA,Türkiye,TUR,U,FI,P,0,0,0,5,5
2015,Mali,MLI,Türkiye,TUR,U,FI,P,0,0,0,10,10
2015,Mongolia,MNG,Türkiye,TUR,U,FI,P,0,0,0,24,24
2015,Morocco,MAR,Türkiye,TUR,U,FI,P,0,0,5,29,34
2015,Myanmar,MMR,Türkiye,TUR,U,FI,P,0,0,0,5,5
2015,Nepal,NPL,Türkiye,TUR,U,FI,P,0,0,0,5,5
2015,Nigeria,NGA,Türkiye,TUR,U,FI,P,0,0,11,63,74
2015,Pakistan,PAK,Türkiye,TUR,U,FI,P,13,0,19,424,456
2015,Philippines,PHL,Türkiye,TUR,U,FI,P,0,0,0,5,5
2015,"Russian Federation",RUS,Türkiye,TUR,U,FI,P,0,0,0,5,5
2015,Rwanda,RWA,Türkiye,TUR,U,FI,P,0,0,0,5,5
2015,Senegal,SEN,Türkiye,TUR,U,FI,P,0,0,0,14,14
2015,"Sierra Leone",SLE,Türkiye,TUR,U,FI,P,0,0,0,10,10
2015,Somalia,SOM,Türkiye,TUR,U,FI,P,118,0,5,399,522
2015,Sudan,SDN,Türkiye,TUR,U,FI,P,31,0,0,107,138
2015,"South Sudan",SSD,Türkiye,TUR,U,FI,P,5,0,0,0,5
2015,"United Rep. of Tanzania",TZA,Türkiye,TUR,U,FI,P,0,0,0,5,5
2015,Tajikistan,TJK,Türkiye,TUR,U,FI,P,5,0,0,30,35
2015,Turkmenistan,TKM,Türkiye,TUR,U,FI,P,0,0,0,71,71
2015,Uganda,UGA,Türkiye,TUR,U,FI,P,0,0,16,217,233
2015,Uzbekistan,UZB,Türkiye,TUR,U,FI,P,5,0,10,86,101
2015,Yemen,YEM,Türkiye,TUR,U,FI,P,40,0,0,94,134
2015,Stateless,XXA,Türkiye,TUR,U,FI,P,5,0,0,25,30
2015,Afghanistan,AFG,Ukraine,UKR,U,FI,P,31,0,0,20,51
2015,Chad,TCD,Ukraine,UKR,U,FI,P,0,0,0,5,5
2015,Cameroon,CMR,Ukraine,UKR,U,FI,P,0,0,0,5,5
2015,Eritrea,ERI,Ukraine,UKR,U,FI,P,5,0,0,0,5
2015,Ethiopia,ETH,Ukraine,UKR,U,FI,P,5,0,0,0,5
2015,Guinea,GIN,Ukraine,UKR,U,FI,P,0,0,0,5,5
2015,"Iran (Islamic Rep. of)",IRN,Ukraine,UKR,U,FI,P,5,0,0,0,5
2015,Nigeria,NGA,Ukraine,UKR,U,FI,P,0,0,0,5,5
2015,"Russian Federation",RUS,Ukraine,UKR,U,FI,P,0,0,0,10,10
2015,Somalia,SOM,Ukraine,UKR,U,FI,P,5,0,0,12,17
2015,"Syrian Arab Rep.",SYR,Ukraine,UKR,U,FI,P,11,0,0,5,16
2015,Türkiye,TUR,Ukraine,UKR,U,FI,P,0,0,0,5,5
2015,Uzbekistan,UZB,Ukraine,UKR,U,FI,P,0,0,0,5,5
2015,Eritrea,ERI,Yemen,YEM,U,FI,P,26,0,0,20,46
2015,Ethiopia,ETH,Yemen,YEM,U,FI,P,82,0,5,817,904
2015,Palestinian,PSE,Yemen,YEM,U,FI,P,17,0,0,22,39
2015,Iraq,IRQ,Yemen,YEM,U,FI,P,5,0,0,36,41
2015,"Saudi Arabia",SAU,Yemen,YEM,U,FI,P,5,0,0,0,5
2015,Sudan,SDN,Yemen,YEM,U,FI,P,5,0,0,0,5
2015,"Syrian Arab Rep.",SYR,Yemen,YEM,U,FI,P,5,0,0,420,425
2015,Colombia,COL,Aruba,ABW,U,FI,P,0,0,5,0,5
2015,Colombia,COL,"Curacao ",CUW,U,FI,P,5,0,0,0,5
2015,Cuba,CUB,"Curacao ",CUW,U,FI,P,5,0,0,0,5
2016,"Iran (Islamic Rep. of)",IRN,Afghanistan,AFG,U,FI,P,5,0,0,5,10
2016,Pakistan,PAK,Afghanistan,AFG,U,FI,P,5,0,0,0,5
2016,Benin,BEN,Algeria,DZA,U,FI,P,0,0,5,0,5
2016,"Burkina Faso",BFA,Algeria,DZA,U,FI,P,0,0,0,5,5
2016,"Central African Rep.",CAF,Algeria,DZA,U,FI,P,27,0,0,5,32
2016,Cameroon,CMR,Algeria,DZA,U,FI,P,5,0,14,5,24
2016,Congo,COG,Algeria,DZA,U,FI,P,0,0,0,5,5
2016,"Dem. Rep. of the Congo",COD,Algeria,DZA,U,FI,P,0,0,12,12,24
2016,Palestinian,PSE,Algeria,DZA,U,FI,P,0,0,0,60,60
2016,Guinea,GIN,Algeria,DZA,U,FI,P,0,0,35,5,40
2016,"Cote d'Ivoire",CIV,Algeria,DZA,U,FI,P,13,0,21,5,39
2016,Liberia,LBR,Algeria,DZA,U,FI,P,0,0,0,5,5
2016,Libya,LBY,Algeria,DZA,U,FI,P,0,0,0,14,14
2016,Lebanon,LBN,Algeria,DZA,U,FI,P,0,0,0,5,5
2016,Mali,MLI,Algeria,DZA,U,FI,P,16,0,26,19,61
2016,Nigeria,NGA,Algeria,DZA,U,FI,P,0,0,0,5,5
2016,"Syrian Arab Rep.",SYR,Algeria,DZA,U,FI,P,0,0,0,2398,2398
2016,Togo,TGO,Algeria,DZA,U,FI,P,0,0,5,0,5
2016,Yemen,YEM,Algeria,DZA,U,FI,P,0,0,0,34,34
2016,Afghanistan,AFG,Egypt,EGY,U,FI,P,13,0,5,5,23
2016,Algeria,DZA,Egypt,EGY,U,FI,P,0,0,0,5,5
2016,Azerbaijan,AZE,Egypt,EGY,U,FI,P,0,0,5,0,5
2016,Burundi,BDI,Egypt,EGY,U,FI,P,0,0,5,0,5
2016,Benin,BEN,Egypt,EGY,U,FI,P,0,0,5,0,5
2016,Bangladesh,BGD,Egypt,EGY,U,FI,P,0,0,5,12,17
2016,"Burkina Faso",BFA,Egypt,EGY,U,FI,P,0,0,5,0,5
2016,"Central African Rep.",CAF,Egypt,EGY,U,FI,P,5,0,0,0,5
2016,Chad,TCD,Egypt,EGY,U,FI,P,0,0,22,17,39
2016,China,CHN,Egypt,EGY,U,FI,P,0,0,0,5,5
2016,Cameroon,CMR,Egypt,EGY,U,FI,P,5,0,19,28,52
2016,Congo,COG,Egypt,EGY,U,FI,P,0,0,5,11,16
2016,"Dem. Rep. of the Congo",COD,Egypt,EGY,U,FI,P,5,0,5,12,22
2016,Djibouti,DJI,Egypt,EGY,U,FI,P,0,0,5,0,5
2016,Eritrea,ERI,Egypt,EGY,U,FI,P,516,0,10,916,1442
2016,Ethiopia,ETH,Egypt,EGY,U,FI,P,529,0,1234,364,2127
2016,Gambia,GMB,Egypt,EGY,U,FI,P,0,0,10,0,10
2016,Palestinian,PSE,Egypt,EGY,U,FI,P,10,0,0,14,24
2016,Ghana,GHA,Egypt,EGY,U,FI,P,0,0,40,5,45
2016,Guinea,GIN,Egypt,EGY,U,FI,P,0,0,28,35,63
2016,"Cote d'Ivoire",CIV,Egypt,EGY,U,FI,P,0,0,5,20,25
2016,Iraq,IRQ,Egypt,EGY,U,FI,P,371,0,0,566,937
2016,Jordan,JOR,Egypt,EGY,U,FI,P,0,0,0,5,5
2016,Kenya,KEN,Egypt,EGY,U,FI,P,0,0,5,0,5
2016,Liberia,LBR,Egypt,EGY,U,FI,P,0,0,10,0,10
2016,"Sri Lanka",LKA,Egypt,EGY,U,FI,P,0,0,0,5,5
2016,Madagascar,MDG,Egypt,EGY,U,FI,P,0,0,0,5,5
2016,Mali,MLI,Egypt,EGY,U,FI,P,0,0,0,5,5
2016,Morocco,MAR,Egypt,EGY,U,FI,P,0,0,0,11,11
2016,Niger,NER,Egypt,EGY,U,FI,P,0,0,0,5,5
2016,Nigeria,NGA,Egypt,EGY,U,FI,P,5,0,391,461,857
2016,"Russian Federation",RUS,Egypt,EGY,U,FI,P,5,0,39,5,49
2016,Senegal,SEN,Egypt,EGY,U,FI,P,0,0,0,10,10
2016,"Sierra Leone",SLE,Egypt,EGY,U,FI,P,0,0,5,5,10
2016,Somalia,SOM,Egypt,EGY,U,FI,P,492,0,59,1403,1954
2016,Sudan,SDN,Egypt,EGY,U,FI,P,3736,0,1769,3050,8555
2016,"South Sudan",SSD,Egypt,EGY,U,FI,P,979,0,5,270,1254
2016,Tajikistan,TJK,Egypt,EGY,U,FI,P,0,0,10,0,10
2016,Togo,TGO,Egypt,EGY,U,FI,P,0,0,5,0,5
2016,Tunisia,TUN,Egypt,EGY,U,FI,P,0,0,0,5,5
2016,Uganda,UGA,Egypt,EGY,U,FI,P,0,0,20,14,34
2016,Uzbekistan,UZB,Egypt,EGY,U,FI,P,0,0,38,11,49
2016,Yemen,YEM,Egypt,EGY,U,FI,P,17,0,0,182,199
2016,Zimbabwe,ZWE,Egypt,EGY,U,FI,P,5,0,0,0,5
2016,Afghanistan,AFG,Azerbaijan,AZE,U,FI,P,60,0,10,32,102
2016,Georgia,GEO,Azerbaijan,AZE,U,FI,P,0,0,5,0,5
2016,"Iran (Islamic Rep. of)",IRN,Azerbaijan,AZE,U,FI,P,12,0,0,0,12
2016,Iraq,IRQ,Azerbaijan,AZE,U,FI,P,0,0,0,10,10
2016,Pakistan,PAK,Azerbaijan,AZE,U,FI,P,5,0,15,10,30
2016,"Russian Federation",RUS,Azerbaijan,AZE,U,FI,P,10,0,0,11,21
2016,"Syrian Arab Rep.",SYR,Azerbaijan,AZE,U,FI,P,10,0,0,0,10
2016,Iraq,IRQ,Bahrain,BHR,U,FI,P,29,0,0,10,39
2016,Türkiye,TUR,Bahrain,BHR,U,FI,P,5,0,0,0,5
2016,Yemen,YEM,Bangladesh,BGD,U,FI,P,5,0,0,0,5
2016,"Central African Rep.",CAF,China,CHN,U,FI,P,0,0,0,5,5
2016,Cameroon,CMR,China,CHN,U,FI,P,0,0,5,14,19
2016,Congo,COG,China,CHN,U,FI,P,0,0,0,5,5
2016,"Dem. Rep. of the Congo",COD,China,CHN,U,FI,P,0,0,0,5,5
2016,Gambia,GMB,China,CHN,U,FI,P,0,0,0,13,13
2016,Palestinian,PSE,China,CHN,U,FI,P,5,0,0,0,5
2016,Ghana,GHA,China,CHN,U,FI,P,0,0,30,38,68
2016,Guinea,GIN,China,CHN,U,FI,P,0,0,10,10,20
2016,"Cote d'Ivoire",CIV,China,CHN,U,FI,P,0,0,12,0,12
2016,"Iran (Islamic Rep. of)",IRN,China,CHN,U,FI,P,5,0,0,0,5
2016,Iraq,IRQ,China,CHN,U,FI,P,5,0,0,36,41
2016,Kenya,KEN,China,CHN,U,FI,P,0,0,0,5,5
2016,Liberia,LBR,China,CHN,U,FI,P,0,0,10,25,35
2016,Mali,MLI,China,CHN,U,FI,P,0,0,0,12,12
2016,Mozambique,MOZ,China,CHN,U,FI,P,0,0,0,5,5
2016,Nigeria,NGA,China,CHN,U,FI,P,0,0,34,21,55
2016,Pakistan,PAK,China,CHN,U,FI,P,5,0,0,0,5
2016,Philippines,PHL,China,CHN,U,FI,P,0,0,11,0,11
2016,"Sierra Leone",SLE,China,CHN,U,FI,P,0,0,5,15,20
2016,Somalia,SOM,China,CHN,U,FI,P,10,0,5,5,20
2016,"Syrian Arab Rep.",SYR,China,CHN,U,FI,P,11,0,0,0,11
2016,Uganda,UGA,China,CHN,U,FI,P,0,0,5,24,29
2016,Yemen,YEM,China,CHN,U,FI,P,0,0,0,5,5
2016,Zimbabwe,ZWE,China,CHN,U,FI,P,0,0,5,0,5
2016,Burundi,BDI,Cameroon,CMR,U,FI,P,5,0,0,0,5
2016,"Central African Rep.",CAF,Cameroon,CMR,U,FI,P,2146,0,67,1351,3564
2016,Chad,TCD,Cameroon,CMR,U,FI,P,5,0,86,145,236
2016,Congo,COG,Cameroon,CMR,U,FI,P,0,0,5,5,10
2016,"Dem. Rep. of the Congo",COD,Cameroon,CMR,U,FI,P,29,0,46,45,120
2016,"Equatorial Guinea",GNQ,Cameroon,CMR,U,FI,P,0,0,0,5,5
2016,Gambia,GMB,Cameroon,CMR,U,FI,P,0,0,0,5,5
2016,Ghana,GHA,Cameroon,CMR,U,FI,P,0,0,5,0,5
2016,Guinea-Bissau,GNB,Cameroon,CMR,U,FI,P,0,0,0,5,5
2016,Guinea,GIN,Cameroon,CMR,U,FI,P,0,0,12,0,12
2016,"Cote d'Ivoire",CIV,Cameroon,CMR,U,FI,P,0,0,18,100,118
2016,Mali,MLI,Cameroon,CMR,U,FI,P,5,0,5,0,10
2016,Nigeria,NGA,Cameroon,CMR,U,FI,P,10,0,0,27,37
2016,Rwanda,RWA,Cameroon,CMR,U,FI,P,5,0,31,0,36
2016,Sudan,SDN,Cameroon,CMR,U,FI,P,5,0,0,12,17
2016,"South Sudan",SSD,Cameroon,CMR,U,FI,P,0,0,0,5,5
2016,"Syrian Arab Rep.",SYR,Cameroon,CMR,U,FI,P,10,0,0,0,10
