Year,Country of origin,Country of origin (ISO),Country of asylum,Country of asylum (ISO),Refugees under UNHCR's mandate,Asylum-seekers,IDPs of concern to UNHCR,Venezuelans displaced abroad,Stateless persons,Others of concern
2020,El Salvador,SLV,Nicaragua,NIC,210,100,0,,0,497
2020,El Salvador,SLV,Norway,NOR,10,0,0,,0,0
2020,El Salvador,SLV,New Zealand,NZL,5,0,0,,0,0
2020,El Salvador,SLV,Panama,PAN,363,972,0,,0,0
2020,El Salvador,SLV,Paraguay,PRY,13,5,0,,0,0
2020,El Salvador,SLV,Peru,PER,9,5,0,,0,0
2020,El Salvador,SLV,El Salvador,SLV,0,0,71500,,0,1700
2020,El Salvador,SLV,Spain,ESP,698,4370,0,,0,0
2020,El Salvador,SLV,Sweden,SWE,146,74,0,,0,0
2020,El Salvador,SLV,Switzerland,CHE,8,5,0,,0,0
2020,El Salvador,SLV,Uruguay,URY,42,13,0,,0,0
2020,El Salvador,SLV,United States of America,USA,27434,126248,0,,0,0
2020,Saudi Arabia,SAU,Egypt,EGY,14,7,0,,0,0
2020,Saudi Arabia,SAU,Australia,AUS,199,78,0,,0,0
2020,Saudi Arabia,SAU,Austria,AUT,6,0,0,,0,0
2020,Saudi Arabia,SAU,Belgium,BEL,8,5,0,,0,0
2020,Saudi Arabia,SAU,Brazil,BRA,0,21,0,,0,0
2020,Saudi Arabia,SAU,Canada,CAN,463,116,0,,0,0
2020,Saudi Arabia,SAU,Czechia,CZE,6,0,0,,0,0
2020,Saudi Arabia,SAU,Ecuador,ECU,8,0,0,,0,0
2020,Saudi Arabia,SAU,France,FRA,34,5,0,,0,0
2020,Saudi Arabia,SAU,United Kingdom of Great Britain and Northern Ireland,GBR,256,148,0,,0,0
2020,Saudi Arabia,SAU,Georgia,GEO,0,5,0,,0,0
2020,Saudi Arabia,SAU,Germany,DEU,178,12,0,,0,0
2020,Saudi Arabia,SAU,Greece,GRC,7,5,0,,0,0
2020,Saudi Arabia,SAU,India,IND,5,0,0,,0,0
2020,Saudi Arabia,SAU,Ireland,IRL,16,7,0,,0,0
2020,Saudi Arabia,SAU,Iraq,IRQ,0,6,0,,0,0
2020,Saudi Arabia,SAU,Jordan,JOR,0,0,0,,0,20
2020,Saudi Arabia,SAU,Rep. of Korea,KOR,0,8,0,,0,0
2020,Saudi Arabia,SAU,Lebanon,LBN,12,9,0,,0,6
2020,Saudi Arabia,SAU,Malta,MLT,5,0,0,,0,0
2020,Saudi Arabia,SAU,Netherlands,NLD,25,6,0,,0,0
2020,Saudi Arabia,SAU,Norway,NOR,8,0,0,,0,0
2020,Saudi Arabia,SAU,New Zealand,NZL,64,6,0,,0,0
2020,Saudi Arabia,SAU,Spain,ESP,5,5,0,,0,0
2020,Saudi Arabia,SAU,Sweden,SWE,62,5,0,,0,0
2020,Saudi Arabia,SAU,Switzerland,CHE,17,0,0,,0,0
2020,Saudi Arabia,SAU,Syrian Arab Rep.,SYR,6,0,0,,0,0
2020,Saudi Arabia,SAU,United Arab Emirates,ARE,5,0,0,,0,0
2020,Saudi Arabia,SAU,United States of America,USA,594,787,0,,0,0
2020,Senegal,SEN,Algeria,DZA,0,7,0,,0,0
2020,Senegal,SEN,Argentina,ARG,41,1413,0,,0,0
2020,Senegal,SEN,Austria,AUT,15,8,0,,0,0
2020,Senegal,SEN,Belgium,BEL,371,370,0,,0,0
2020,Senegal,SEN,Benin,BEN,5,0,0,,0,0
2020,Senegal,SEN,Brazil,BRA,15,6367,0,,0,0
2020,Senegal,SEN,Canada,CAN,217,324,0,,0,0
2020,Senegal,SEN,Chile,CHL,5,0,0,,0,0
2020,Senegal,SEN,Cameroon,CMR,0,27,0,,0,0
2020,Senegal,SEN,Costa Rica,CRI,0,5,0,,0,0
2020,Senegal,SEN,Cyprus,CYP,0,26,0,,0,0
2020,Senegal,SEN,Finland,FIN,5,5,0,,0,0
2020,Senegal,SEN,France,FRA,2011,1863,0,,0,0
2020,Senegal,SEN,Gambia,GMB,4019,159,0,,0,0
2020,Senegal,SEN,United Kingdom of Great Britain and Northern Ireland,GBR,107,59,0,,0,0
2020,Senegal,SEN,Germany,DEU,203,415,0,,0,0
2020,Senegal,SEN,Guinea-Bissau,GNB,1818,8,0,,0,0
2020,Senegal,SEN,Greece,GRC,59,56,0,,0,0
2020,Senegal,SEN,Iceland,ISL,5,5,0,,0,0
2020,Senegal,SEN,India,IND,0,18,0,,0,0
2020,Senegal,SEN,Ireland,IRL,0,5,0,,0,0
2020,Senegal,SEN,Italy,ITA,4324,796,0,,0,0
2020,Senegal,SEN,Jordan,JOR,0,5,0,,0,0
2020,Senegal,SEN,Rep. of Korea,KOR,0,92,0,,0,0
2020,Senegal,SEN,Luxembourg,LUX,5,5,0,,0,0
2020,Senegal,SEN,Mauritania,MRT,88,131,0,,0,0
2020,Senegal,SEN,Mexico,MEX,0,14,0,,0,0
2020,Senegal,SEN,Morocco,MAR,86,412,0,,0,0
2020,Senegal,SEN,Malta,MLT,5,56,0,,0,0
2020,Senegal,SEN,Netherlands,NLD,18,25,0,,0,0
2020,Senegal,SEN,Portugal,PRT,5,44,0,,0,0
2020,Senegal,SEN,South Africa,ZAF,5,833,0,,0,0
2020,Senegal,SEN,Spain,ESP,26,1275,0,,0,0
2020,Senegal,SEN,Sweden,SWE,57,25,0,,0,0
2020,Senegal,SEN,Switzerland,CHE,63,12,0,,0,0
2020,Senegal,SEN,Tunisia,TUN,0,15,0,,0,0
2020,Senegal,SEN,Uganda,UGA,10,0,0,,0,0
2020,Senegal,SEN,Ukraine,UKR,0,5,0,,0,0
2020,Senegal,SEN,Uruguay,URY,0,238,0,,0,0
2020,Senegal,SEN,United States of America,USA,398,663,0,,0,0
2020,Seychelles,SYC,Canada,CAN,5,0,0,,0,0
2020,Seychelles,SYC,United Kingdom of Great Britain and Northern Ireland,GBR,5,5,0,,0,0
2020,Singapore,SGP,Australia,AUS,6,26,0,,0,0
2020,Singapore,SGP,Canada,CAN,10,0,0,,0,0
2020,Singapore,SGP,United Kingdom of Great Britain and Northern Ireland,GBR,5,9,0,,0,0
2020,Singapore,SGP,Germany,DEU,8,0,0,,0,0
2020,Singapore,SGP,United States of America,USA,8,39,0,,0,0
2020,Sierra Leone,SLE,Algeria,DZA,0,23,0,,0,0
2020,Sierra Leone,SLE,Angola,AGO,413,1497,0,,0,0
2020,Sierra Leone,SLE,Egypt,EGY,5,9,0,,0,0
2020,Sierra Leone,SLE,Argentina,ARG,37,5,0,,0,0
2020,Sierra Leone,SLE,Australia,AUS,28,140,0,,0,0
2020,Sierra Leone,SLE,Austria,AUT,21,10,0,,0,0
2020,Sierra Leone,SLE,Belgium,BEL,27,50,0,,0,0
2020,Sierra Leone,SLE,Brazil,BRA,164,363,0,,0,0
2020,Sierra Leone,SLE,Canada,CAN,24,68,0,,0,0
2020,Sierra Leone,SLE,China,CHN,0,7,0,,0,0
2020,Sierra Leone,SLE,Chile,CHL,0,5,0,,0,0
2020,Sierra Leone,SLE,Cameroon,CMR,0,10,0,,0,0
2020,Sierra Leone,SLE,Colombia,COL,5,0,0,,0,0
2020,Sierra Leone,SLE,Cyprus,CYP,24,157,0,,0,0
2020,Sierra Leone,SLE,Czechia,CZE,5,0,0,,0,0
2020,Sierra Leone,SLE,Finland,FIN,6,11,0,,0,0
2020,Sierra Leone,SLE,France,FRA,735,439,0,,0,0
2020,Sierra Leone,SLE,Gambia,GMB,107,11,0,,0,0
2020,Sierra Leone,SLE,United Kingdom of Great Britain and Northern Ireland,GBR,325,299,0,,0,0
2020,Sierra Leone,SLE,Germany,DEU,788,962,0,,0,0
2020,Sierra Leone,SLE,Ghana,GHA,90,10,0,,0,0
2020,Sierra Leone,SLE,Guinea-Bissau,GNB,10,5,0,,0,0
2020,Sierra Leone,SLE,Greece,GRC,117,150,0,,0,0
2020,Sierra Leone,SLE,Guinea,GIN,1272,2978,0,,0,0
2020,Sierra Leone,SLE,Hungary,HUN,5,0,0,,0,0
2020,Sierra Leone,SLE,India,IND,0,5,0,,0,0
2020,Sierra Leone,SLE,Ireland,IRL,51,52,0,,0,0
2020,Sierra Leone,SLE,Israel,ISR,5,15,0,,0,0
2020,Sierra Leone,SLE,Italy,ITA,434,128,0,,0,0
2020,Sierra Leone,SLE,Rep. of Korea,KOR,0,18,0,,0,0
2020,Sierra Leone,SLE,Mauritania,MRT,0,75,0,,0,0
2020,Sierra Leone,SLE,Mexico,MEX,5,14,0,,0,0
2020,Sierra Leone,SLE,Malaysia,MYS,11,37,0,,0,0
2020,Sierra Leone,SLE,Morocco,MAR,0,77,0,,0,0
2020,Sierra Leone,SLE,Malta,MLT,5,40,0,,0,0
2020,Sierra Leone,SLE,Netherlands,NLD,339,75,0,,0,0
2020,Sierra Leone,SLE,Nigeria,NGA,23,5,0,,0,0
2020,Sierra Leone,SLE,Norway,NOR,11,0,0,,0,0
2020,Sierra Leone,SLE,Panama,PAN,5,0,0,,0,0
2020,Sierra Leone,SLE,Poland,POL,7,0,0,,0,0
2020,Sierra Leone,SLE,Portugal,PRT,25,23,0,,0,0
2020,Sierra Leone,SLE,Romania,ROU,5,0,0,,0,0
2020,Sierra Leone,SLE,South Africa,ZAF,19,13,0,,0,0
2020,Sierra Leone,SLE,Senegal,SEN,0,40,0,,0,0
2020,Sierra Leone,SLE,Spain,ESP,11,120,0,,0,0
2020,Sierra Leone,SLE,Sweden,SWE,71,17,0,,0,0
2020,Sierra Leone,SLE,Switzerland,CHE,36,9,0,,0,0
2020,Sierra Leone,SLE,Syrian Arab Rep.,SYR,19,0,0,,0,0
2020,Sierra Leone,SLE,Tunisia,TUN,5,36,0,,0,0
2020,Sierra Leone,SLE,Ukraine,UKR,5,0,0,,0,0
2020,Sierra Leone,SLE,United States of America,USA,424,376,0,,0,0
2020,Sierra Leone,SLE,Venezuela (Bolivarian Republic of),VEN,5,0,0,,0,0
2020,Sierra Leone,SLE,Zambia,ZMB,5,0,0,,0,0
2020,Solomon Islands,SLB,Australia,AUS,24,267,0,,0,0
2020,Solomon Islands,SLB,Germany,DEU,6,0,0,,0,0
2020,Solomon Islands,SLB,South Africa,ZAF,7,0,0,,0,0
2020,Somalia,SOM,Angola,AGO,270,1731,0,,0,16
2020,Somalia,SOM,Egypt,EGY,4580,2150,0,,0,0
2020,Somalia,SOM,Argentina,ARG,5,0,0,,0,0
2020,Somalia,SOM,Australia,AUS,534,135,0,,0,0
2020,Somalia,SOM,Austria,AUT,8074,729,0,,0,0
2020,Somalia,SOM,Burundi,BDI,5,0,0,,0,0
2020,Somalia,SOM,Belgium,BEL,2316,935,0,,0,0
2020,Somalia,SOM,Bangladesh,BGD,11,10,0,,0,0
2020,Somalia,SOM,Botswana,BWA,307,36,0,,0,0
2020,Somalia,SOM,Brazil,BRA,48,575,0,,0,0
2020,Somalia,SOM,Bosnia and Herzegovina,BIH,0,5,0,,0,5
2020,Somalia,SOM,Bulgaria,BGR,50,5,0,,0,0
2020,Somalia,SOM,Canada,CAN,2039,377,0,,0,0
2020,Somalia,SOM,Chad,TCD,7,0,0,,0,0
2020,Somalia,SOM,China,CHN,120,5,0,,0,0
2020,Somalia,SOM,Dem. Rep. of the Congo,COD,14,55,0,,0,0
2020,Somalia,SOM,Colombia,COL,11,0,0,,0,0
2020,Somalia,SOM,Costa Rica,CRI,7,7,0,,0,0
2020,Somalia,SOM,Cyprus,CYP,320,312,0,,0,0
2020,Somalia,SOM,Czechia,CZE,14,0,0,,0,0
2020,Somalia,SOM,Denmark,DNK,1321,80,0,,0,0
2020,Somalia,SOM,Djibouti,DJI,13558,129,0,,0,0
2020,Somalia,SOM,Ecuador,ECU,8,0,0,,0,0
2020,Somalia,SOM,Eritrea,ERI,80,0,0,,0,0
2020,Somalia,SOM,Ethiopia,ETH,203803,46,0,,0,0
2020,Somalia,SOM,Finland,FIN,2509,637,0,,0,0
2020,Somalia,SOM,France,FRA,5774,4879,0,,0,0
2020,Somalia,SOM,United Kingdom of Great Britain and Northern Ireland,GBR,2855,674,0,,0,0
2020,Somalia,SOM,Georgia,GEO,0,13,0,,0,0
2020,Somalia,SOM,Germany,DEU,28061,6579,0,,0,0
2020,Somalia,SOM,Ghana,GHA,68,22,0,,0,0
2020,Somalia,SOM,Greece,GRC,3113,1506,0,,0,0
2020,Somalia,SOM,Guinea,GIN,6,0,0,,0,0
2020,Somalia,SOM,China, Hong Kong SAR,HKG,35,0,0,,0,0
2020,Somalia,SOM,Croatia,HRV,29,0,0,,0,0
2020,Somalia,SOM,Hungary,HUN,614,0,0,,0,0
2020,Somalia,SOM,Iceland,ISL,81,16,0,,0,0
2020,Somalia,SOM,Cote d'Ivoire,CIV,5,0,0,,0,0
2020,Somalia,SOM,India,IND,514,288,0,,0,0
2020,Somalia,SOM,Indonesia,IDN,1119,250,0,,0,0
2020,Somalia,SOM,Ireland,IRL,275,250,0,,0,0
2020,Somalia,SOM,Iraq,IRQ,6,5,0,,0,0
2020,Somalia,SOM,Israel,ISR,0,12,0,,0,0
2020,Somalia,SOM,Italy,ITA,7704,930,0,,0,0
2020,Somalia,SOM,Jordan,JOR,665,59,0,,0,0
2020,Somalia,SOM,Japan,JPN,5,0,0,,0,0
2020,Somalia,SOM,Kenya,KEN,265352,7138,0,,0,0
2020,Somalia,SOM,Rep. of Korea,KOR,5,0,0,,0,0
2020,Somalia,SOM,Kuwait,KWT,217,444,0,,0,0
2020,Somalia,SOM,Liberia,LBR,5,0,0,,0,0
2020,Somalia,SOM,Libya,LBY,67,2514,0,,0,0
2020,Somalia,SOM,Lebanon,LBN,11,9,0,,0,0
2020,Somalia,SOM,Lesotho,LSO,0,6,0,,0,0
2020,Somalia,SOM,Liechtenstein,LIE,26,0,0,,0,0
2020,Somalia,SOM,Lithuania,LTU,22,0,0,,0,0
2020,Somalia,SOM,Luxembourg,LUX,47,31,0,,0,0
2020,Somalia,SOM,Latvia,LVA,5,0,0,,0,0
2020,Somalia,SOM,Mexico,MEX,5,18,0,,0,0
2020,Somalia,SOM,Malaysia,MYS,1786,1445,0,,0,0
2020,Somalia,SOM,Malawi,MWI,54,56,0,,0,0
2020,Somalia,SOM,Morocco,MAR,19,12,0,,0,0
2020,Somalia,SOM,Mozambique,MOZ,156,3641,0,,0,0
2020,Somalia,SOM,Malta,MLT,1782,138,0,,0,0
2020,Somalia,SOM,Namibia,NAM,5,6,0,,0,0
2020,Somalia,SOM,Nepal,NPL,22,0,0,,0,0
2020,Somalia,SOM,Netherlands,NLD,9467,220,0,,0,0
2020,Somalia,SOM,Niger,NER,140,24,0,,0,0
2020,Somalia,SOM,Norway,NOR,5263,25,0,,0,0
2020,Somalia,SOM,Nauru,NRU,82,5,0,,0,0
2020,Somalia,SOM,New Zealand,NZL,11,0,0,,0,0
2020,Somalia,SOM,Pakistan,PAK,177,22,0,,0,0
2020,Somalia,SOM,Panama,PAN,0,101,0,,0,0
2020,Somalia,SOM,Philippines,PHL,29,25,0,,0,0
2020,Somalia,SOM,Papua New Guinea,PNG,14,0,0,,0,0
2020,Somalia,SOM,Poland,POL,13,0,0,,0,0
2020,Somalia,SOM,Portugal,PRT,34,0,0,,0,0
2020,Somalia,SOM,Qatar,QAT,8,5,0,,0,0
2020,Somalia,SOM,Romania,ROU,147,23,0,,0,0
2020,Somalia,SOM,South Africa,ZAF,23054,4736,0,,0,0
2020,Somalia,SOM,Rwanda,RWA,32,15,0,,0,5
2020,Somalia,SOM,Saudi Arabia,SAU,16,50,0,,0,0
2020,Somalia,SOM,Somalia,SOM,0,0,2967500,,0,8
2020,Somalia,SOM,Spain,ESP,719,175,0,,0,0
2020,Somalia,SOM,Serbia and Kosovo: S/RES/1244 (1999),SRB,6,17,0,,0,0
2020,Somalia,SOM,South Sudan,SSD,0,30,0,,0,0
2020,Somalia,SOM,Sudan,SDN,312,176,0,,0,0
2020,Somalia,SOM,Slovakia,SVK,32,0,0,,0,0
2020,Somalia,SOM,Slovenia,SVN,50,0,0,,0,0
2020,Somalia,SOM,Eswatini,SWZ,101,318,0,,0,0
2020,Somalia,SOM,Sweden,SWE,12784,683,0,,0,0
2020,Somalia,SOM,Switzerland,CHE,4662,107,0,,0,0
2020,Somalia,SOM,Syrian Arab Rep.,SYR,354,40,0,,0,0
2020,Somalia,SOM,United Rep. of Tanzania,TZA,160,5,0,,0,0
2020,Somalia,SOM,Thailand,THA,208,11,0,,0,0
2020,Somalia,SOM,Tunisia,TUN,35,142,0,,0,0
2020,Somalia,SOM,United Arab Emirates,ARE,18,0,0,,0,0
2020,Somalia,SOM,Uganda,UGA,37536,6943,0,,0,0
2020,Somalia,SOM,Ukraine,UKR,81,109,0,,0,0
2020,Somalia,SOM,Uruguay,URY,5,0,0,,0,0
2020,Somalia,SOM,United States of America,USA,1698,335,0,,0,0
2020,Somalia,SOM,Yemen,YEM,151155,155,0,,0,0
2020,Somalia,SOM,Zambia,ZMB,3414,404,0,,0,0
2020,Somalia,SOM,Zimbabwe,ZWE,13,19,0,,0,0
2020,Spain,ESP,Argentina,ARG,0,7,0,,0,0
2020,Spain,ESP,Belgium,BEL,0,5,0,,0,0
2020,Spain,ESP,Brazil,BRA,0,51,0,,0,0
2020,Spain,ESP,Canada,CAN,11,28,0,,0,0
2020,Spain,ESP,Costa Rica,CRI,0,6,0,,0,0
2020,Spain,ESP,Ecuador,ECU,5,0,0,,0,0
2020,Spain,ESP,Germany,DEU,22,12,0,,0,0
2020,Spain,ESP,Mexico,MEX,0,10,0,,0,0
2020,Spain,ESP,Peru,PER,0,20,0,,0,0
2020,Spain,ESP,Switzerland,CHE,5,0,0,,0,0
2020,Spain,ESP,United States of America,USA,9,155,0,,0,0
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Albania,ALB,57,0,0,,0,0
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Australia,AUS,0,28,0,,0,0
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Austria,AUT,563,144,0,,0,0
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Belgium,BEL,898,285,0,,0,0
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Brazil,BRA,92,7,0,,0,0
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Bosnia and Herzegovina,BIH,54,0,0,,0,0
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Canada,CAN,205,41,0,,0,0
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Colombia,COL,5,0,0,,0,0
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Cyprus,CYP,59,9,0,,0,0
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Czechia,CZE,7,0,0,,0,0
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Denmark,DNK,0,5,0,,0,0
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Estonia,EST,6,0,0,,0,0
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Finland,FIN,47,0,0,,0,0
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,France,FRA,14268,1646,0,,0,0
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,United Kingdom of Great Britain and Northern Ireland,GBR,86,60,0,,0,0
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Germany,DEU,7926,2042,0,,0,0
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Greece,GRC,23,13,0,,0,0
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Croatia,HRV,0,10,0,,0,0
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Hungary,HUN,48,0,0,,0,0
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Ireland,IRL,61,38,0,,0,0
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Israel,ISR,0,120,0,,0,0
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Italy,ITA,1253,423,0,,0,0
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Liechtenstein,LIE,0,5,0,,0,0
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Luxembourg,LUX,130,0,0,,0,0
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,North Macedonia,MKD,271,5,0,,0,0
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Montenegro,MNE,130,0,0,,0,139
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Malta,MLT,7,5,0,,0,0
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Netherlands,NLD,21,22,0,,0,0
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Norway,NOR,33,7,0,,0,0
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Spain,ESP,5,30,0,,0,0
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Serbia and Kosovo: S/RES/1244 (1999),SRB,0,0,213018,,0,0
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Slovakia,SVK,46,0,0,,0,0
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Slovenia,SVN,10,6,0,,0,0
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Sweden,SWE,685,311,0,,0,0
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Switzerland,CHE,2263,71,0,,0,0
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Ukraine,UKR,5,0,0,,0,0
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,United States of America,USA,712,1772,0,,0,0
2020,Viet Nam,VNM,Australia,AUS,298,3196,0,,0,0
2020,Viet Nam,VNM,Austria,AUT,5,7,0,,0,0
2020,Viet Nam,VNM,Belgium,BEL,23,15,0,,0,0
2020,Viet Nam,VNM,Brazil,BRA,5,0,0,,0,0
2020,Viet Nam,VNM,Cambodia,KHM,0,12,0,,0,0
2020,Viet Nam,VNM,Canada,CAN,0,96,0,,0,0
2020,Viet Nam,VNM,China,CHN,303095,0,0,,0,0
2020,Viet Nam,VNM,Cyprus,CYP,5,640,0,,0,0
2020,Viet Nam,VNM,Czechia,CZE,15,23,0,,0,0
2020,Viet Nam,VNM,Ecuador,ECU,5,0,0,,0,0
2020,Viet Nam,VNM,Finland,FIN,5,5,0,,0,0
2020,Viet Nam,VNM,France,FRA,7671,17,0,,0,0
2020,Viet Nam,VNM,United Kingdom of Great Britain and Northern Ireland,GBR,2259,2946,0,,0,0
2020,Viet Nam,VNM,Germany,DEU,1138,248,0,,0,0
2020,Viet Nam,VNM,Greece,GRC,5,12,0,,0,0
2020,Viet Nam,VNM,Cote d'Ivoire,CIV,5,0,0,,0,0
2020,Viet Nam,VNM,Indonesia,IDN,20,0,0,,0,0
2020,Viet Nam,VNM,Ireland,IRL,6,39,0,,0,0
2020,Viet Nam,VNM,Israel,ISR,0,5,0,,0,0
2020,Viet Nam,VNM,Italy,ITA,0,5,0,,0,0
2020,Viet Nam,VNM,Rep. of Korea,KOR,0,239,0,,0,0
2020,Viet Nam,VNM,Malaysia,MYS,5,0,0,,0,0
2020,Viet Nam,VNM,Netherlands,NLD,11,15,0,,0,0
2020,Viet Nam,VNM,Norway,NOR,38,0,0,,0,0
2020,Viet Nam,VNM,New Zealand,NZL,7,6,0,,0,0
2020,Viet Nam,VNM,Philippines,PHL,16,5,0,,0,68
2020,Viet Nam,VNM,Poland,POL,5,7,0,,0,0
2020,Viet Nam,VNM,Spain,ESP,0,65,0,,0,0
2020,Viet Nam,VNM,Slovakia,SVK,16,0,0,,0,0
2020,Viet Nam,VNM,Sweden,SWE,34,22,0,,0,0
2020,Viet Nam,VNM,Switzerland,CHE,791,0,0,,0,0
2020,Viet Nam,VNM,Thailand,THA,834,485,0,,0,0
2020,Viet Nam,VNM,Trinidad and Tobago,TTO,0,7,0,,0,0
2020,Viet Nam,VNM,Ukraine,UKR,0,13,0,,0,0
2020,Viet Nam,VNM,United States of America,USA,396,1310,0,,0,0
2020,Viet Nam,VNM,Yemen,YEM,15,0,0,,0,0
2020,South Sudan,SSD,Egypt,EGY,18179,1626,0,,0,0
2020,South Sudan,SSD,Australia,AUS,13,45,0,,0,0
2020,South Sudan,SSD,Austria,AUT,6,0,0,,0,0
2020,South Sudan,SSD,Burundi,BDI,8,0,0,,0,0
2020,South Sudan,SSD,Belgium,BEL,5,15,0,,0,0
2020,South Sudan,SSD,Burkina Faso,BFA,0,5,0,,0,0
2020,South Sudan,SSD,Canada,CAN,6,0,0,,0,0
2020,South Sudan,SSD,Central African Rep.,CAF,1802,5,0,,0,0
2020,South Sudan,SSD,Chad,TCD,9,0,0,,0,0
2020,South Sudan,SSD,Cameroon,CMR,13,0,0,,0,0
2020,South Sudan,SSD,Dem. Rep. of the Congo,COD,54755,0,0,,0,0
2020,South Sudan,SSD,Eritrea,ERI,7,0,0,,0,0
2020,South Sudan,SSD,Ethiopia,ETH,365030,206,0,,0,0
2020,South Sudan,SSD,Finland,FIN,8,0,0,,0,0
2020,South Sudan,SSD,France,FRA,123,10,0,,0,0
2020,South Sudan,SSD,Gabon,GAB,5,0,0,,0,0
2020,South Sudan,SSD,United Kingdom of Great Britain and Northern Ireland,GBR,67,50,0,,0,0
2020,South Sudan,SSD,Germany,DEU,101,64,0,,0,0
2020,South Sudan,SSD,Ghana,GHA,7,5,0,,0,0
2020,South Sudan,SSD,Greece,GRC,45,15,0,,0,0
2020,South Sudan,SSD,Iceland,ISL,5,0,0,,0,0
2020,South Sudan,SSD,Cote d'Ivoire,CIV,0,5,0,,0,0
2020,South Sudan,SSD,India,IND,0,98,0,,0,0
2020,South Sudan,SSD,Iraq,IRQ,0,15,0,,0,0
2020,South Sudan,SSD,Israel,ISR,72,105,0,,0,56
2020,South Sudan,SSD,Italy,ITA,0,10,0,,0,0
2020,South Sudan,SSD,Jordan,JOR,11,7,0,,0,0
2020,South Sudan,SSD,Kenya,KEN,123912,56,0,,0,0
2020,South Sudan,SSD,Rep. of Korea,KOR,0,5,0,,0,0
2020,South Sudan,SSD,Liberia,LBR,5,0,0,,0,0
2020,South Sudan,SSD,Libya,LBY,6,290,0,,0,0
2020,South Sudan,SSD,Lebanon,LBN,37,0,0,,0,0
2020,South Sudan,SSD,Luxembourg,LUX,0,5,0,,0,0
2020,South Sudan,SSD,Malaysia,MYS,16,38,0,,0,0
2020,South Sudan,SSD,Malawi,MWI,5,0,0,,0,0
2020,South Sudan,SSD,Morocco,MAR,25,321,0,,0,0
2020,South Sudan,SSD,Mozambique,MOZ,0,5,0,,0,0
2020,South Sudan,SSD,Malta,MLT,22,106,0,,0,0
2020,South Sudan,SSD,Namibia,NAM,0,5,0,,0,0
2020,South Sudan,SSD,Netherlands,NLD,0,9,0,,0,0
2020,South Sudan,SSD,Niger,NER,8,5,0,,0,0
2020,South Sudan,SSD,Norway,NOR,50,0,0,,0,0
2020,South Sudan,SSD,Portugal,PRT,30,0,0,,0,0
2020,South Sudan,SSD,Russian Federation,RUS,5,0,0,,0,0
2020,South Sudan,SSD,Rwanda,RWA,6,5,0,,0,0
2020,South Sudan,SSD,Saudi Arabia,SAU,0,7,0,,0,0
2020,South Sudan,SSD,Spain,ESP,5,5,0,,0,0
2020,South Sudan,SSD,South Sudan,SSD,0,0,1600254,,0,250000
2020,South Sudan,SSD,Sudan,SDN,736685,0,0,,0,0
2020,South Sudan,SSD,Sweden,SWE,63,0,0,,0,0
2020,South Sudan,SSD,Switzerland,CHE,19,0,0,,0,0
2020,South Sudan,SSD,Syrian Arab Rep.,SYR,81,0,0,,0,0
2020,South Sudan,SSD,United Rep. of Tanzania,TZA,10,0,0,,0,0
2020,South Sudan,SSD,Tunisia,TUN,5,21,0,,0,0
2020,South Sudan,SSD,Uganda,UGA,887452,1602,0,,0,0
2020,South Sudan,SSD,United States of America,USA,48,57,0,,0,0
2020,South Sudan,SSD,Zambia,ZMB,5,6,0,,0,0
